dataset,N,seed,p_err,non_equivariance,reps,val_acc,val_aug_acc,training_time,epoch_time,convergence_time,last_loss
aug_mnist,2560,7.0,0.0,3.0,2.0,0.9437751003968686,0.6395582329285163,24239.28826236725,403.9881377061208,13.0,0.634911824462318
aug_mnist,320,8.0,0.0,4.0,2.0,0.8718749999727539,0.8718749999727539,4070.869633197784,67.84782721996308,10.0,0.6436118453539945
aug_mnist,320,8.0,0.0,4.0,1.0,0.6718749999790039,0.6718749999790039,4183.693194627762,69.7282199104627,20.0,0.6595743554624435
aug_mnist,5120,6.0,0.0,3.0,1.0,0.9733935742923024,0.6867469879483598,49959.173426389694,832.6528904398282,9.0,0.6386739808308526
aug_mnist,320,8.0,0.0,4.0,3.0,0.8718749999727539,0.8718749999727539,5048.78102517128,84.14635041952133,20.0,0.6191353219554064
aug_mnist,5120,5.0,0.0,4.0,3.0,0.8413654618431659,0.8413654618431659,81547.53018450737,1359.1255030751229,13.0,0.6319524157034929
aug_mnist,640,8.0,0.0,3.0,1.0,0.9749999999847656,0.6765624999894287,5929.312730789185,98.8218788464864,9.0,0.6380461704631293
aug_mnist,5120,5.0,0.0,4.0,2.0,0.8925702811200172,0.8925702811200172,82605.8889594078,1376.76481599013,15.0,0.64145600557202
aug_mnist,640,8.0,0.0,3.0,3.0,0.9765624999847412,0.6687499999895508,5949.64928150177,99.16082135836284,11.0,0.5941184502747211
aug_mnist,640,8.0,0.0,3.0,2.0,0.9234374999855712,0.7468749999883301,7621.361340761185,127.0226890126864,9.0,0.6374550336499748
aug_mnist,5120,6.0,0.0,3.0,3.0,0.9482931726860026,0.6917670682696196,51024.90055418015,850.4150092363358,9.0,0.5965746480214864
aug_mnist,640,8.0,0.0,4.0,1.0,0.6781249999894043,0.6781249999894043,8057.969619035721,134.29949365059534,11.0,0.6563505953447784
aug_mnist,2560,7.0,0.0,3.0,3.0,0.9784136546135622,0.6997991967836356,31193.163206100464,519.8860534350077,11.0,0.5993313878751232
aug_mnist,640,8.0,0.0,4.0,2.0,0.8937499999860351,0.8937499999860351,8933.999058246613,148.8999843041102,22.0,0.6438771396774775
aug_mnist,640,8.0,0.0,4.0,3.0,0.8687499999864258,0.8687499999864258,8830.183134555817,147.16971890926362,22.0,0.6181044644020777
aug_mnist,1280,8.0,0.0,3.0,1.0,0.9773437499923646,0.6843749999946533,11862.642213582993,197.7107035597165,9.0,0.6400559616038863
aug_mnist,2560,7.0,0.0,4.0,1.0,0.6942771084302497,0.6942771084302497,32467.78425383568,541.129737563928,17.0,0.6561991053794023
aug_mnist,1280,8.0,0.0,3.0,3.0,0.9734374999923951,0.7296874999942994,11874.056838274002,197.9009473045667,9.0,0.59727975725661
aug_mnist,1280,8.0,0.0,3.0,2.0,0.7953124999937867,0.7562499999940918,13504.84792470932,225.0807987451553,20.0,0.6441888713786343
aug_mnist,2560,7.0,0.0,4.0,2.0,0.9101405622444272,0.9101405622444272,35839.6051595211,597.326752658685,13.0,0.659898035523698
aug_mnist,20,9.0,0.0,3.0,1.0,0.8499999995749999,0.549999999725,165.1386330127716,2.75231055021286,13.0,0.640583940424108
aug_mnist,20,9.0,0.0,3.0,2.0,0.7999999996,0.6999999996499999,168.7741208076477,2.812902013460795,3.0,0.6519601782876825
aug_mnist,5120,6.0,0.0,3.0,2.0,0.9452811244932466,0.6962851405587537,63989.8949072361,1066.498248453935,16.0,0.6418576717364173
aug_mnist,20,9.0,0.0,3.0,3.0,0.8499999995749999,0.49999999975,168.52086973190308,2.8086811621983845,14.0,0.6091441118651704
aug_mnist,2560,7.0,0.0,4.0,3.0,0.8564257028069457,0.8564257028069457,35498.93017148972,591.6488361914952,27.0,0.6239191269850201
aug_mnist,20,9.0,0.0,4.0,2.0,0.449999999775,0.449999999775,239.1648066043853,3.9860801100730896,11.0,0.6619235929517377
aug_mnist,20,9.0,0.0,4.0,1.0,0.3999999998,0.3999999998,270.23699283599854,4.503949880599976,3.0,0.6853756120354326
aug_mnist,20,9.0,0.0,4.0,3.0,0.749999999625,0.749999999625,320.0670852661133,5.334451421101888,11.0,0.6372602599653169
aug_mnist,40,9.0,0.0,3.0,1.0,0.72499999981875,0.52499999986875,346.194450378418,5.769907506306966,9.0,0.6399945048877995
aug_mnist,40,9.0,0.0,3.0,2.0,0.72499999981875,0.62499999984375,416.86940336227417,6.947823389371236,7.0,0.6500431696935607
aug_mnist,40,9.0,0.0,3.0,3.0,0.99999999975,0.72499999981875,465.7165424823761,7.761942374706268,9.0,0.6000469733764662
aug_mnist,40,9.0,0.0,4.0,1.0,0.7499999998125,0.7499999998125,461.6220979690552,7.693701632817587,20.0,0.6764357577063336
aug_mnist,1280,8.0,0.0,4.0,1.0,0.7156249999944092,0.7156249999944092,15721.440342903135,262.0240057150523,10.0,0.6548709243484834
aug_mnist,40,9.0,0.0,4.0,2.0,0.67499999983125,0.67499999983125,583.4949324131012,9.724915540218351,9.0,0.6760636286237469
aug_mnist,40,9.0,0.0,4.0,3.0,0.6999999998249999,0.6999999998249999,641.1103374958038,10.68517229159673,20.0,0.6564751224068727
aug_mnist,80,9.0,0.0,3.0,1.0,0.94999999988125,0.7124999999109376,697.9477729797363,11.632462882995606,11.0,0.638050436297769
aug_mnist,80,9.0,0.0,3.0,2.0,0.9249999998843752,0.6624999999171876,865.1729538440704,14.419549230734509,11.0,0.6386682020819554
aug_mnist,80,9.0,0.0,3.0,3.0,0.94999999988125,0.7499999999062501,886.1066098213196,14.768443497021993,15.0,0.5941537871214134
aug_mnist,80,9.0,0.0,4.0,1.0,0.6624999999171876,0.6624999999171876,1132.8211505413055,18.88035250902176,21.0,0.661836551941158
aug_mnist,80,9.0,0.0,4.0,2.0,0.8874999998890626,0.8874999998890626,1014.6090397834778,16.910150663057962,17.0,0.6553750287667262
aug_mnist,80,9.0,0.0,4.0,3.0,0.724999999909375,0.724999999909375,1113.6694962978363,18.561158271630607,18.0,0.6226600485261791
aug_mnist,1280,8.0,0.0,4.0,2.0,0.8617187499932679,0.8617187499932679,16671.221187114716,277.8536864519119,25.0,0.6429168373296101
aug_mnist,160,9.0,0.0,3.0,1.0,0.9312499999417968,0.6187499999613281,1551.2697513103485,25.85449585517248,12.0,0.6409600400524083
aug_mnist,160,9.0,0.0,3.0,3.0,0.9687499999394532,0.6874999999570313,1592.3189024925232,26.538648374875383,17.0,0.6021252399306671
aug_mnist,160,9.0,0.0,3.0,2.0,0.9562499999402344,0.5812499999636719,1778.9640600681305,29.64940100113551,8.0,0.6370329564411653
aug_mnist,160,9.0,0.0,4.0,1.0,0.6749999999578125,0.6749999999578125,1965.3542573452,32.75590428908666,9.0,0.6636926924767534
aug_mnist,160,9.0,0.0,4.0,2.0,0.9062499999433592,0.9062499999433592,2065.723705053329,34.42872841755549,20.0,0.6457485413147737
aug_mnist,1280,8.0,0.0,4.0,3.0,0.9242187499927796,0.9242187499927796,18462.95508384705,307.71591806411743,19.0,0.6169962972354369
aug_mnist,5120,6.0,0.0,4.0,1.0,0.6556224899565481,0.6556224899565481,67772.54340004921,1129.5423900008202,16.0,0.6545100456463429
aug_mnist,160,9.0,0.0,4.0,3.0,0.9124999999429688,0.9124999999429688,2355.833403110504,39.26389005184173,17.0,0.6231056153384821
aug_mnist,320,9.0,0.0,3.0,1.0,0.9531249999702148,0.6499999999796875,2980.571915626526,49.67619859377543,11.0,0.6406618279018466
aug_mnist,320,9.0,0.0,3.0,2.0,0.8968749999719726,0.6031249999811523,3391.644185066223,56.527403084437054,8.0,0.6383230572739442
aug_mnist,320,9.0,0.0,3.0,3.0,0.981249999969336,0.6687499999791016,3217.863116979599,53.631051949659984,21.0,0.5974280541948541
aug_mnist,320,9.0,0.0,4.0,1.0,0.6624999999792969,0.6624999999792969,4075.152541399002,67.9192090233167,8.0,0.6567418396267699
aug_mnist,320,9.0,0.0,4.0,2.0,0.8343749999739257,0.8343749999739257,4256.641737222672,70.9440289537112,20.0,0.6436112397708036
aug_mnist,2560,8.0,0.0,3.0,1.0,0.9733935742923024,0.6807228915628478,22773.33351612091,379.5555586020152,13.0,0.6397795003627582
aug_mnist,320,9.0,0.0,4.0,3.0,0.7843749999754882,0.7843749999754882,4144.023788928986,69.06706314881643,8.0,0.6310860091250616
aug_mnist,640,9.0,0.0,3.0,1.0,0.9687499999848632,0.6749999999894531,5834.929249048233,97.24882081747054,13.0,0.6406732094187767
aug_mnist,5120,6.0,0.0,4.0,2.0,0.8810240963811194,0.8810240963811194,74983.39069056511,1249.7231781760852,17.0,0.6416813731181009
aug_mnist,640,9.0,0.0,3.0,2.0,0.9421874999852784,0.6531249999897949,5905.214074134827,98.42023456891378,18.0,0.6364261788030365
aug_mnist,2560,8.0,0.0,3.0,2.0,0.9267068273045848,0.7143574297152894,26939.280627965927,448.9880104660988,17.0,0.6420538717483236
aug_mnist,640,9.0,0.0,3.0,3.0,0.981249999984668,0.6781249999894043,7102.218729496002,118.3703121582667,13.0,0.6007777702714507
aug_mnist,2560,8.0,0.0,3.0,3.0,0.9723895582280504,0.7003012048157615,26654.76069712639,444.24601161877314,13.0,0.5939719033218069
aug_mnist,640,9.0,0.0,4.0,1.0,0.671874999989502,0.671874999989502,8100.52293753624,135.008715625604,20.0,0.6580663752453024
aug_mnist,5120,6.0,0.0,4.0,3.0,0.8780120481883634,0.8780120481883634,76979.47111272812,1282.9911852121354,16.0,0.6164362907397629
aug_mnist,640,9.0,0.0,4.0,2.0,0.8843749999861816,0.8843749999861816,8734.479936361313,145.57466560602188,18.0,0.6444304335016648
aug_mnist,5120,7.0,0.0,3.0,2.0,0.9236947791118288,0.6229919678683585,53112.12054514885,885.2020090858142,13.0,0.6338963216530817
aug_mnist,640,9.0,0.0,4.0,3.0,0.8953124999860107,0.8953124999860107,9418.98449897766,156.98307498296103,18.0,0.6189111375712011
aug_mnist,5120,7.0,0.0,3.0,1.0,0.9769076305171842,0.6952811244945016,55328.31979894638,922.138663315773,9.0,0.638641467093174
aug_mnist,2560,8.0,0.0,4.0,1.0,0.6782128514022179,0.6782128514022179,31424.168595075607,523.7361432512602,15.0,0.6547594416115934
aug_mnist,1280,9.0,0.0,3.0,1.0,0.9648437499924624,0.6749999999947266,10857.173269033432,180.95288781722385,10.0,0.6398980897615032
aug_mnist,1280,9.0,0.0,3.0,2.0,0.9554687499925356,0.6429687499949769,11059.097378253937,184.3182896375656,17.0,0.6359090715597064
aug_mnist,1280,9.0,0.0,3.0,3.0,0.9765624999923708,0.6398437499950013,11532.5688829422,192.20948138237,10.0,0.5979231935692806
aug_mnist,2560,8.0,0.0,4.0,2.0,0.9116465863408052,0.9116465863408052,34608.65225434303,576.8108709057173,17.0,0.6424187153552711
aug_mnist,20,10.0,0.0,3.0,1.0,0.949999999525,0.5999999997,163.0575933456421,2.7176265557607016,15.0,0.6409080430640979
aug_mnist,20,10.0,0.0,3.0,2.0,0.5999999997,0.5999999997,165.76427149772644,2.7627378582954405,4.0,0.6460322925198488
aug_mnist,20,10.0,0.0,3.0,3.0,0.8499999995749999,0.549999999725,166.72989892959595,2.778831648826599,4.0,0.598691560028661
aug_mnist,20,10.0,0.0,4.0,1.0,0.549999999725,0.549999999725,221.6601910591125,3.694336517651876,16.0,0.6707894745095377
aug_mnist,20,10.0,0.0,4.0,2.0,0.749999999625,0.749999999625,239.1124131679535,3.9852068861325582,14.0,0.6571859672359898
aug_mnist,20,10.0,0.0,4.0,3.0,0.749999999625,0.749999999625,253.2711923122406,4.221186538537343,12.0,0.630181062502483
aug_mnist,40,10.0,0.0,3.0,1.0,0.92499999976875,0.6999999998249999,326.2880470752716,5.4381341179211935,13.0,0.6384957192732068
aug_mnist,40,10.0,0.0,3.0,2.0,0.8499999997875,0.6499999998375,397.7772250175476,6.629620416959127,13.0,0.6401744292566127
aug_mnist,40,10.0,0.0,3.0,3.0,0.97499999975625,0.72499999981875,401.6224961280823,6.693708268801371,13.0,0.5989901210360319
aug_mnist,5120,7.0,0.0,3.0,3.0,0.9487951807181286,0.6797188754985958,60335.45691251755,1005.5909485419592,13.0,0.5953959786880307
aug_mnist,40,10.0,0.0,4.0,1.0,0.6999999998249999,0.6999999998249999,519.3931548595428,8.656552580992381,13.0,0.6674869082689497
aug_mnist,2560,8.0,0.0,4.0,3.0,0.832831325297024,0.832831325297024,36669.964314222336,611.1660719037056,13.0,0.6197654724096886
aug_mnist,40,10.0,0.0,4.0,2.0,0.77499999980625,0.77499999980625,466.5726954936981,7.776211591561635,18.0,0.6632440893184037
aug_mnist,40,10.0,0.0,4.0,3.0,0.7999999998,0.7999999998,577.7691144943237,9.629485241572064,29.0,0.635759500702228
aug_mnist,80,10.0,0.0,3.0,1.0,0.94999999988125,0.7124999999109376,662.8428566455841,11.047380944093067,11.0,0.6410109805259527
aug_mnist,80,10.0,0.0,3.0,2.0,0.5999999999250001,0.624999999921875,654.1613948345184,10.90268991390864,7.0,0.6513276719232839
aug_mnist,80,10.0,0.0,3.0,3.0,0.94999999988125,0.7499999999062501,799.30109167099,13.321684861183169,16.0,0.6028320764741759
aug_mnist,80,10.0,0.0,4.0,1.0,0.6749999999156251,0.6749999999156251,910.8869907855988,15.181449846426649,12.0,0.6617611598141304
aug_mnist,1280,9.0,0.0,4.0,1.0,0.6984374999945435,0.6984374999945435,15918.926912784576,265.3154485464096,11.0,0.6534606087156742
aug_mnist,80,10.0,0.0,4.0,2.0,0.8499999998937501,0.8499999998937501,935.0328245162964,15.58388040860494,16.0,0.6445803534178863
aug_mnist,80,10.0,0.0,4.0,3.0,0.7124999999109376,0.7124999999109376,1149.2327489852903,19.153879149754843,24.0,0.6278755145480186
aug_mnist,1280,9.0,0.0,4.0,2.0,0.9007812499929628,0.9007812499929628,16582.59381866455,276.3765636444092,11.0,0.6422695666501413
aug_mnist,160,10.0,0.0,3.0,1.0,0.9624999999398436,0.6812499999574219,1340.3831226825714,22.33971871137619,6.0,0.6400297933416892
aug_mnist,160,10.0,0.0,3.0,3.0,0.9624999999398436,0.718749999955078,1583.5542285442352,26.39257047573725,14.0,0.5991042428834314
aug_mnist,160,10.0,0.0,3.0,2.0,0.9124999999429688,0.6312499999605469,1676.158573627472,27.93597622712453,14.0,0.6455233972861241
aug_mnist,160,10.0,0.0,4.0,1.0,0.6937499999566406,0.6937499999566406,2079.667391061783,34.66112318436305,20.0,0.6586338692491872
aug_mnist,160,10.0,0.0,4.0,2.0,0.9062499999433592,0.9062499999433592,2009.23418712616,33.487236452102664,7.0,0.6454273110224735
aug_mnist,160,10.0,0.0,4.0,3.0,0.8812499999449218,0.8812499999449218,2092.836673974991,34.880611232916515,14.0,0.6235484265891409
aug_mnist,1280,9.0,0.0,4.0,3.0,0.9156249999928469,0.9156249999928469,19785.933777809143,329.7655629634857,38.0,0.6153202927064509
aug_mnist,320,10.0,0.0,3.0,1.0,0.981249999969336,0.6156249999807617,3154.055092573166,52.56758487621944,20.0,0.6378587466279017
aug_mnist,320,10.0,0.0,3.0,2.0,0.899999999971875,0.6718749999790039,3298.7855484485626,54.97975914080938,21.0,0.6374803834954368
aug_mnist,5120,7.0,0.0,4.0,1.0,0.666164658631194,0.666164658631194,65924.62467646599,1098.7437446077663,9.0,0.6549386703955257
aug_mnist,320,10.0,0.0,3.0,3.0,0.9687499999697264,0.6687499999791016,3250.5722489356995,54.17620414892833,20.0,0.5931739556604032
aug_mnist,320,10.0,0.0,4.0,1.0,0.6843749999786133,0.6843749999786133,3754.320504426956,62.57200840711594,17.0,0.6569964504036632
aug_mnist,320,10.0,0.0,4.0,2.0,0.8718749999727539,0.8718749999727539,4288.072431564331,71.46787385940551,16.0,0.6430841207303308
aug_mnist,5120,8.0,0.0,3.0,2.0,0.9487951807181286,0.7063253012012735,46178.08053326607,769.6346755544345,15.0,0.6414597773539413
aug_mnist,5120,7.0,0.0,4.0,2.0,0.9086345381480492,0.9086345381480492,68755.28386044502,1145.9213976740837,9.0,0.6591694927202701
aug_mnist,320,10.0,0.0,4.0,3.0,0.709374999977832,0.709374999977832,4185.971279859543,69.76618799765905,7.0,0.633536068181267
aug_mnist,2560,9.0,0.0,3.0,2.0,0.9372489959792308,0.6415662650570203,23677.793677330017,394.6298946221669,11.0,0.6353904163812614
aug_mnist,640,10.0,0.0,3.0,3.0,0.9671874999848876,0.709374999988916,5523.171092748642,92.0528515458107,10.0,0.5995291560794613
aug_mnist,640,10.0,0.0,3.0,1.0,0.9749999999847656,0.6812499999893554,6546.305904626846,109.10509841044744,14.0,0.6387285524506903
aug_mnist,2560,9.0,0.0,3.0,3.0,0.9799196787099402,0.6711847389524539,24496.276876211166,408.2712812701861,11.0,0.5997915601706918
aug_mnist,640,10.0,0.0,3.0,2.0,0.9218749999855956,0.637499999990039,6768.993098258972,112.81655163764954,14.0,0.6350339156290012
aug_mnist,2560,9.0,0.0,3.0,1.0,0.9593373493927744,0.6852409638519817,28277.244945526123,471.2874157587687,14.0,0.6405022925113455
aug_mnist,640,10.0,0.0,4.0,1.0,0.6609374999896729,0.6609374999896729,8329.832287549973,138.83053812583287,12.0,0.6552720218794479
aug_mnist,640,10.0,0.0,4.0,2.0,0.8468749999867675,0.8468749999867675,8062.666679143906,134.37777798573177,14.0,0.6431369072098378
aug_mnist,5120,7.0,0.0,4.0,3.0,0.8910642570236392,0.8910642570236392,74674.7705745697,1244.5795095761616,33.0,0.6167897981393212
aug_mnist,640,10.0,0.0,4.0,3.0,0.8343749999869629,0.8343749999869629,8963.88127207756,149.39802120129266,33.0,0.6255750745437151
aug_mnist,5120,8.0,0.0,3.0,1.0,0.9708835341316724,0.67168674698458,54915.54829382896,915.2591382304828,8.0,0.6387877404677312
aug_mnist,5120,8.0,0.0,3.0,3.0,0.9824297188705702,0.668674698791824,51264.71130156517,854.4118550260862,8.0,0.6086171609151398
aug_mnist,1280,10.0,0.0,3.0,1.0,0.9796874999923464,0.6882812499946228,11136.453745126724,185.6075624187788,12.0,0.6396913474748227
aug_mnist,2560,9.0,0.0,4.0,1.0,0.6942771084302497,0.6942771084302497,32450.270835638046,540.8378472606341,11.0,0.6546941727374251
aug_mnist,1280,10.0,0.0,3.0,2.0,0.9148437499928528,0.7710937499939758,12116.405534744265,201.9400922457377,18.0,0.6381959426353188
aug_mnist,1280,10.0,0.0,3.0,3.0,0.9859374999922974,0.6578124999948609,12415.353033304214,206.92255055507025,12.0,0.5937556445552217
aug_mnist,2560,9.0,0.0,4.0,3.0,0.8559236947748197,0.8559236947748197,36854.55226254463,614.2425377090772,11.0,0.6292613124822831
aug_mnist,2560,9.0,0.0,4.0,2.0,0.8900602409593873,0.8900602409593873,38084.9051322937,634.7484188715617,13.0,0.6426468002771071
aug_mnist,1280,10.0,0.0,4.0,1.0,0.7062499999944825,0.7062499999944825,17373.6403465271,289.56067244211835,12.0,0.6551342517086345
aug_mnist,1280,10.0,0.0,4.0,2.0,0.8945312499930116,0.8945312499930116,17070.33004283905,284.5055007139842,12.0,0.6428376764008845
aug_mnist,1280,10.0,0.0,4.0,3.0,0.875781249993158,0.875781249993158,17443.413103818893,290.7235517303149,18.0,0.63397840439778
aug_mnist,5120,8.0,0.0,4.0,1.0,0.6516064256995402,0.6516064256995402,64774.73683261871,1079.578947210312,12.0,0.654388068317089
aug_mnist,2560,10.0,0.0,3.0,1.0,0.9723895582280504,0.6797188754985958,21883.680394887924,364.7280065814654,17.0,0.6401102036212712
aug_mnist,5120,9.0,0.0,3.0,1.0,0.9523092369430104,0.6872489959804857,44212.0497906208,736.8674965103468,15.0,0.6395161586987402
aug_mnist,5120,8.0,0.0,4.0,2.0,0.8599397590318276,0.8599397590318276,67568.9978981018,1126.1499649683635,11.0,0.6410170900809166
aug_mnist,5120,9.0,0.0,3.0,3.0,0.9754016064208064,0.6992971887515096,47273.85437107086,787.897572851181,15.0,0.5986822611081828
aug_mnist,5120,8.0,0.0,4.0,3.0,0.8835341365417494,0.8835341365417494,71978.01762390137,1199.633627065023,35.0,0.6160330963122733
aug_mnist,2560,10.0,0.0,3.0,2.0,0.9342369477864748,0.6365461847357603,27442.79088878632,457.3798481464386,14.0,0.6343744045471207
aug_mnist,5120,9.0,0.0,3.0,2.0,0.9302208835294667,0.6209839357398546,50241.07037234306,837.3511728723844,17.0,0.6338599592434899
aug_mnist,2560,10.0,0.0,3.0,3.0,0.9583333333285224,0.7028112449763916,27365.16158890724,456.08602648178737,17.0,0.5943535226560265
aug_mnist,2560,10.0,0.0,4.0,1.0,0.6812248995949738,0.6812248995949738,31014.96295809745,516.9160493016243,9.0,0.6553845244620471
aug_mnist,2560,10.0,0.0,4.0,2.0,0.8870481927666314,0.8870481927666314,30912.78468060493,515.2130780100822,9.0,0.6426654964660337
aug_mnist,2560,10.0,0.0,4.0,3.0,0.7871485943735586,0.7871485943735586,34409.106360673904,573.4851060112318,16.0,0.6323370778535937
aug_mnist,5120,9.0,0.0,4.0,1.0,0.6601405622456821,0.6601405622456821,60050.96772503853,1000.8494620839756,18.0,0.654580438135776
aug_mnist,5120,9.0,0.0,4.0,2.0,0.8559236947748197,0.8559236947748197,65289.5712518692,1088.1595208644867,15.0,0.6413795447337021
aug_mnist,5120,10.0,0.0,3.0,3.0,0.9618473895534044,0.6907630522053677,46491.64817023277,774.8608028372129,17.0,0.5946570116269895
aug_mnist,5120,9.0,0.0,4.0,3.0,0.8634538152567096,0.8634538152567096,69291.27252864838,1154.8545421441395,22.0,0.6227442318188903
aug_mnist,5120,10.0,0.0,3.0,1.0,0.9743975903565544,0.6892570281089897,50782.42448234558,846.3737413724264,17.0,0.6394465363013175
aug_mnist,5120,10.0,0.0,3.0,2.0,0.9352409638507267,0.746485943771353,51504.10730481148,858.4017884135246,17.0,0.636280379890153
aug_mnist,5120,10.0,0.0,4.0,1.0,0.662148594374186,0.662148594374186,58884.79293704033,981.4132156173388,17.0,0.6554419952618196
aug_mnist,5120,10.0,0.0,4.0,2.0,0.8524096385499378,0.8524096385499378,63381.57914423943,1056.3596524039904,12.0,0.6416894942509517
aug_mnist,5120,10.0,0.0,4.0,3.0,0.8142570281083622,0.8142570281083622,66263.4767446518,1104.3912790775298,14.0,0.6285834729659202
