dataset,N,seed,p_err,non_equivariance,reps,val_acc,val_aug_acc,training_time,epoch_time
nwpu,320,4,0,3,2,0.60499999996975,0.58499999997075,7223.62691283226,120.39378188053767
nwpu,320,4,0,3,3,0.62499999996875,0.6149999999692499,6705.305139064789,111.75508565107981
nwpu,320,4,0,3,3,0.62499999996875,0.6149999999692499,6705.305139064789,111.75508565107981
nwpu,320,5,0,3,1,0.539999999973,0.51499999997425,3160.206866502762,52.6701144417127
nwpu,320,5,0,3,1,0.539999999973,0.51499999997425,3160.206866502762,52.6701144417127
nwpu,320,5,0,3,2,0.63499999996825,0.63499999996825,2886.767693042755,48.11279488404592
nwpu,320,5,0,3,2,0.63499999996825,0.63499999996825,2886.767693042755,48.11279488404592
nwpu,320,5,0,3,3,0.59999999997,0.60499999996975,3710.0075895786285,61.833459826310474
nwpu,320,5,0,3,3,0.59999999997,0.60499999996975,3710.0075895786285,61.833459826310474
nwpu,320,5,0,4,1,0.58499999997075,0.58499999997075,4267.202634572983,71.12004390954971
nwpu,320,5,0,4,1,0.58499999997075,0.58499999997075,4267.202634572983,71.12004390954971
nwpu,320,5,0,4,2,0.6899999999655,0.6899999999655,4315.432007312775,71.92386678854625
nwpu,320,5,0,4,2,0.6899999999655,0.6899999999655,4315.432007312775,71.92386678854625
nwpu,320,5,0,4,3,0.69499999996525,0.69499999996525,4845.7349689006805,80.76224948167801
nwpu,320,5,0,4,3,0.69499999996525,0.69499999996525,4845.7349689006805,80.76224948167801
nwpu,320,6,0,3,1,0.58499999997075,0.5899999999705,3469.526090145111,57.82543483575185
nwpu,320,6,0,3,1,0.58499999997075,0.5899999999705,3469.526090145111,57.82543483575185
nwpu,320,6,0,3,2,0.6099999999694999,0.59499999997025,3160.3750007152557,52.6729166785876
nwpu,320,6,0,3,2,0.6099999999694999,0.59499999997025,3160.3750007152557,52.6729166785876
nwpu,320,6,0,3,3,0.60499999996975,0.5899999999705,3528.2495415210724,58.804159025351204
nwpu,320,6,0,3,3,0.60499999996975,0.5899999999705,3528.2495415210724,58.804159025351204
nwpu,320,6,0,4,1,0.679999999966,0.679999999966,4107.702699184418,68.46171165307364
nwpu,320,6,0,4,1,0.679999999966,0.679999999966,4107.702699184418,68.46171165307364
nwpu,320,6,0,4,2,0.71499999996425,0.71499999996425,4197.496763944626,69.9582793990771
nwpu,320,6,0,4,2,0.71499999996425,0.71499999996425,4197.496763944626,69.9582793990771
nwpu,320,6,0,4,3,0.66499999996675,0.66499999996675,4814.199902534485,80.23666504224141
nwpu,320,6,0,4,3,0.66499999996675,0.66499999996675,4814.199902534485,80.23666504224141
nwpu,320,7,0,3,1,0.559999999972,0.559999999972,3305.4882340431213,55.09147056738536
nwpu,320,7,0,3,1,0.559999999972,0.559999999972,3305.4882340431213,55.09147056738536
nwpu,320,7,0,3,2,0.619999999969,0.59499999997025,3253.017827272415,54.21696378787359
nwpu,320,7,0,3,2,0.619999999969,0.59499999997025,3253.017827272415,54.21696378787359
nwpu,320,7,0,3,3,0.5799999999709999,0.58499999997075,3198.3708066940308,53.30618011156718
nwpu,320,7,0,3,3,0.5799999999709999,0.58499999997075,3198.3708066940308,53.30618011156718
nwpu,320,7,0,4,1,0.659999999967,0.659999999967,4344.753928422928,72.41256547371546
nwpu,320,7,0,4,1,0.659999999967,0.659999999967,4344.753928422928,72.41256547371546
nwpu,320,7,0,4,2,0.719999999964,0.719999999964,4906.853098392487,81.7808849732081
nwpu,320,7,0,4,2,0.719999999964,0.719999999964,4906.853098392487,81.7808849732081
nwpu,320,7,0,4,3,0.6699999999665,0.6699999999665,4504.59534406662,75.076589067777
nwpu,320,7,0,4,3,0.6699999999665,0.6699999999665,4504.59534406662,75.076589067777
nwpu,320,8,0,3,1,0.66499999996675,0.6399999999679999,2904.264418363571,48.404406972726186
nwpu,320,8,0,3,1,0.66499999996675,0.6399999999679999,2904.264418363571,48.404406972726186
nwpu,320,8,0,3,2,0.6449999999677499,0.6399999999679999,3426.797039747238,57.113283995787306
nwpu,320,8,0,3,2,0.6449999999677499,0.6399999999679999,3426.797039747238,57.113283995787306
nwpu,320,8,0,3,3,0.56499999997175,0.53499999997325,3235.3654057979584,53.922756763299304
nwpu,320,8,0,3,3,0.56499999997175,0.53499999997325,3235.3654057979584,53.922756763299304
nwpu,320,8,0,4,1,0.719999999964,0.719999999964,4480.5636665821075,74.67606110970179
nwpu,320,8,0,4,1,0.719999999964,0.719999999964,4480.5636665821075,74.67606110970179
nwpu,320,8,0,4,2,0.719999999964,0.719999999964,4711.453794002533,78.52422990004222
nwpu,320,8,0,4,2,0.719999999964,0.719999999964,4711.453794002533,78.52422990004222
nwpu,320,8,0,4,3,0.6899999999655,0.6899999999655,4533.7657952308655,75.56276325384776
nwpu,320,8,0,4,3,0.6899999999655,0.6899999999655,4533.7657952308655,75.56276325384776
nwpu,320,9,0,3,1,0.5799999999709999,0.58499999997075,3471.746164560318,57.8624360760053
nwpu,320,9,0,3,1,0.5799999999709999,0.58499999997075,3471.746164560318,57.8624360760053
nwpu,320,9,0,3,2,0.59999999997,0.6149999999692499,3271.3049116134644,54.52174852689107
nwpu,320,9,0,3,2,0.59999999997,0.6149999999692499,3271.3049116134644,54.52174852689107
nwpu,320,9,0,3,3,0.56499999997175,0.5499999999724999,3000.470296859741,50.007838280995685
nwpu,320,9,0,3,3,0.56499999997175,0.5499999999724999,3000.470296859741,50.007838280995685
nwpu,320,9,0,4,1,0.6499999999675,0.6499999999675,4188.25532746315,69.80425545771917
nwpu,320,9,0,4,1,0.6499999999675,0.6499999999675,4188.25532746315,69.80425545771917
nwpu,320,9,0,4,2,0.65499999996725,0.65499999996725,4409.52427315712,73.49207121928534
nwpu,320,9,0,4,2,0.65499999996725,0.65499999996725,4409.52427315712,73.49207121928534
nwpu,320,9,0,4,3,0.6749999999662499,0.6749999999662499,4244.803122758865,70.74671871264776
nwpu,320,9,0,4,3,0.6749999999662499,0.6749999999662499,4244.803122758865,70.74671871264776
nwpu,40,10,0,3,1,0.37499999990625,0.37499999990625,469.8099548816681,7.830165914694468
nwpu,40,10,0,3,1,0.37499999990625,0.37499999990625,469.8099548816681,7.830165914694468
nwpu,40,10,0,3,2,0.3999999999,0.3999999999,457.0679874420166,7.617799790700277
nwpu,40,10,0,3,2,0.3999999999,0.3999999999,457.0679874420166,7.617799790700277
nwpu,40,10,0,3,3,0.42499999989375,0.42499999989375,458.20308113098145,7.636718018849691
nwpu,40,10,0,3,3,0.42499999989375,0.42499999989375,458.20308113098145,7.636718018849691
nwpu,40,10,0,4,1,0.37499999990625,0.37499999990625,601.7067980766296,10.028446634610495
nwpu,40,10,0,4,1,0.37499999990625,0.37499999990625,601.7067980766296,10.028446634610495
nwpu,40,10,0,4,2,0.37499999990625,0.37499999990625,541.1253340244293,9.018755567073821
nwpu,40,10,0,4,2,0.37499999990625,0.37499999990625,541.1253340244293,9.018755567073821
nwpu,40,10,0,4,3,0.37499999990625,0.37499999990625,652.5148930549622,10.875248217582703
nwpu,40,10,0,4,3,0.37499999990625,0.37499999990625,652.5148930549622,10.875248217582703
nwpu,40,1,0,3,1,0.37499999990625,0.37499999990625,366.10276341438293,6.101712723573049
nwpu,40,1,0,3,1,0.37499999990625,0.37499999990625,366.10276341438293,6.101712723573049
nwpu,40,1,0,3,2,0.37499999990625,0.37499999990625,408.8781440258026,6.814635733763377
nwpu,40,1,0,3,2,0.37499999990625,0.37499999990625,408.8781440258026,6.814635733763377
nwpu,40,1,0,3,3,0.42499999989375,0.37499999990625,448.72189116477966,7.478698186079661
nwpu,40,1,0,3,3,0.42499999989375,0.37499999990625,448.72189116477966,7.478698186079661
nwpu,40,1,0,4,1,0.37499999990625,0.37499999990625,559.5713946819305,9.326189911365509
nwpu,40,1,0,4,1,0.37499999990625,0.37499999990625,559.5713946819305,9.326189911365509
nwpu,40,1,0,4,2,0.37499999990625,0.37499999990625,496.91618061065674,8.281936343510946
nwpu,40,1,0,4,2,0.37499999990625,0.37499999990625,496.91618061065674,8.281936343510946
nwpu,40,1,0,4,3,0.3999999999,0.3999999999,645.6724598407745,10.76120766401291
nwpu,40,1,0,4,3,0.3999999999,0.3999999999,645.6724598407745,10.76120766401291
nwpu,40,2,0,3,1,0.3999999999,0.3999999999,353.0366063117981,5.883943438529968
nwpu,40,2,0,3,1,0.3999999999,0.3999999999,353.0366063117981,5.883943438529968
nwpu,40,2,0,3,2,0.37499999990625,0.37499999990625,446.3051781654358,7.438419636090597
nwpu,40,2,0,3,2,0.37499999990625,0.37499999990625,446.3051781654358,7.438419636090597
nwpu,40,2,0,3,3,0.3999999999,0.42499999989375,438.36524724960327,7.306087454160054
nwpu,40,2,0,3,3,0.3999999999,0.42499999989375,438.36524724960327,7.306087454160054
nwpu,40,2,0,4,1,0.37499999990625,0.37499999990625,486.3315017223358,8.105525028705596
nwpu,40,2,0,4,1,0.37499999990625,0.37499999990625,486.3315017223358,8.105525028705596
nwpu,40,2,0,4,2,0.37499999990625,0.37499999990625,505.1254334449768,8.418757224082947
nwpu,40,2,0,4,2,0.37499999990625,0.37499999990625,505.1254334449768,8.418757224082947
nwpu,40,2,0,4,3,0.37499999990625,0.37499999990625,528.4968807697296,8.80828134616216
nwpu,40,2,0,4,3,0.37499999990625,0.37499999990625,528.4968807697296,8.80828134616216
nwpu,40,3,0,3,1,0.3999999999,0.3999999999,763.4346976280212,12.723911627133687
nwpu,40,3,0,3,1,0.3999999999,0.3999999999,763.4346976280212,12.723911627133687
nwpu,40,3,0,3,2,0.37499999990625,0.37499999990625,822.6768975257874,13.71128162542979
nwpu,40,3,0,3,2,0.37499999990625,0.37499999990625,822.6768975257874,13.71128162542979
nwpu,40,3,0,3,3,0.42499999989375,0.3999999999,805.5683937072754,13.426139895121256
nwpu,40,3,0,3,3,0.42499999989375,0.3999999999,805.5683937072754,13.426139895121256
nwpu,40,3,0,4,1,0.37499999990625,0.37499999990625,1061.673491716385,17.694558195273082
nwpu,40,3,0,4,1,0.37499999990625,0.37499999990625,1061.673491716385,17.694558195273082
nwpu,40,3,0,4,2,0.37499999990625,0.37499999990625,1068.3684895038605,17.806141491731008
nwpu,40,3,0,4,2,0.37499999990625,0.37499999990625,1068.3684895038605,17.806141491731008
nwpu,40,3,0,4,3,0.37499999990625,0.37499999990625,1260.0591459274292,21.000985765457152
nwpu,40,3,0,4,3,0.37499999990625,0.37499999990625,1260.0591459274292,21.000985765457152
nwpu,40,4,0,3,1,0.37499999990625,0.37499999990625,720.6236221790314,12.010393702983857
nwpu,40,4,0,3,1,0.37499999990625,0.37499999990625,720.6236221790314,12.010393702983857
nwpu,40,4,0,3,2,0.37499999990625,0.37499999990625,892.3095359802246,14.87182559967041
nwpu,40,4,0,3,2,0.37499999990625,0.37499999990625,892.3095359802246,14.87182559967041
nwpu,40,4,0,3,3,0.37499999990625,0.37499999990625,823.2469522953033,13.720782538255056
nwpu,40,4,0,3,3,0.37499999990625,0.37499999990625,823.2469522953033,13.720782538255056
nwpu,40,4,0,4,1,0.37499999990625,0.37499999990625,1295.404533624649,21.590075560410817
nwpu,40,4,0,4,1,0.37499999990625,0.37499999990625,1295.404533624649,21.590075560410817
nwpu,40,4,0,4,2,0.37499999990625,0.37499999990625,1269.0658211708069,21.151097019513447
nwpu,40,4,0,4,2,0.37499999990625,0.37499999990625,1269.0658211708069,21.151097019513447
nwpu,40,4,0,4,3,0.37499999990625,0.37499999990625,1296.9756910800934,21.616261518001558
nwpu,40,4,0,4,3,0.37499999990625,0.37499999990625,1296.9756910800934,21.616261518001558
nwpu,40,5,0,3,1,0.37499999990625,0.37499999990625,461.1461968421936,7.685769947369893
nwpu,40,5,0,3,1,0.37499999990625,0.37499999990625,461.1461968421936,7.685769947369893
nwpu,40,5,0,3,2,0.3999999999,0.3999999999,444.6627700328827,7.411046167214711
nwpu,40,5,0,3,2,0.3999999999,0.3999999999,444.6627700328827,7.411046167214711
nwpu,40,5,0,3,3,0.42499999989375,0.42499999989375,383.9966993331909,6.399944988886515
nwpu,40,5,0,3,3,0.42499999989375,0.42499999989375,383.9966993331909,6.399944988886515
nwpu,40,5,0,4,1,0.37499999990625,0.37499999990625,493.9012861251831,8.231688102086386
nwpu,40,5,0,4,1,0.37499999990625,0.37499999990625,493.9012861251831,8.231688102086386
nwpu,40,5,0,4,2,0.37499999990625,0.37499999990625,633.1904754638672,10.553174591064453
nwpu,40,5,0,4,2,0.37499999990625,0.37499999990625,633.1904754638672,10.553174591064453
nwpu,40,5,0,4,3,0.37499999990625,0.37499999990625,665.9793951511383,11.099656585852305
nwpu,40,5,0,4,3,0.37499999990625,0.37499999990625,665.9793951511383,11.099656585852305
nwpu,40,6,0,3,1,0.37499999990625,0.37499999990625,495.29108691215515,8.25485144853592
nwpu,40,6,0,3,1,0.37499999990625,0.37499999990625,495.29108691215515,8.25485144853592
nwpu,40,6,0,3,2,0.3999999999,0.3999999999,464.39073634147644,7.739845605691274
nwpu,40,6,0,3,2,0.3999999999,0.3999999999,464.39073634147644,7.739845605691274
nwpu,40,6,0,3,3,0.3999999999,0.3999999999,370.7726409435272,6.179544015725454
nwpu,40,6,0,3,3,0.3999999999,0.3999999999,370.7726409435272,6.179544015725454
nwpu,40,6,0,4,1,0.37499999990625,0.37499999990625,601.5391590595245,10.025652650992075
nwpu,40,6,0,4,1,0.37499999990625,0.37499999990625,601.5391590595245,10.025652650992075
nwpu,40,6,0,4,2,0.37499999990625,0.37499999990625,605.6051003932953,10.093418339888254
nwpu,40,6,0,4,2,0.37499999990625,0.37499999990625,605.6051003932953,10.093418339888254
nwpu,40,6,0,4,3,0.3999999999,0.3999999999,667.3533666133881,11.122556110223135
nwpu,40,6,0,4,3,0.3999999999,0.3999999999,667.3533666133881,11.122556110223135
nwpu,40,7,0,3,1,0.37499999990625,0.37499999990625,433.44712686538696,7.224118781089783
nwpu,40,7,0,3,1,0.37499999990625,0.37499999990625,433.44712686538696,7.224118781089783
nwpu,40,7,0,3,2,0.37499999990625,0.37499999990625,459.6666855812073,7.661111426353455
nwpu,40,7,0,3,2,0.37499999990625,0.37499999990625,459.6666855812073,7.661111426353455
nwpu,40,7,0,3,3,0.42499999989375,0.3999999999,436.2828471660614,7.271380786101023
nwpu,40,7,0,3,3,0.42499999989375,0.3999999999,436.2828471660614,7.271380786101023
nwpu,40,7,0,4,1,0.37499999990625,0.37499999990625,479.16525530815125,7.9860875884691875
nwpu,40,7,0,4,1,0.37499999990625,0.37499999990625,479.16525530815125,7.9860875884691875
nwpu,40,7,0,4,2,0.37499999990625,0.37499999990625,594.3651354312897,9.906085590521494
nwpu,40,7,0,4,2,0.37499999990625,0.37499999990625,594.3651354312897,9.906085590521494
nwpu,40,7,0,4,3,0.37499999990625,0.37499999990625,629.8942949771881,10.498238249619801
nwpu,40,7,0,4,3,0.37499999990625,0.37499999990625,629.8942949771881,10.498238249619801
nwpu,40,8,0,3,1,0.37499999990625,0.37499999990625,401.25007581710815,6.687501263618469
nwpu,40,8,0,3,1,0.37499999990625,0.37499999990625,401.25007581710815,6.687501263618469
nwpu,40,8,0,3,2,0.37499999990625,0.37499999990625,444.7189338207245,7.411982230345408
nwpu,40,8,0,3,2,0.37499999990625,0.37499999990625,444.7189338207245,7.411982230345408
nwpu,40,8,0,3,3,0.3999999999,0.3999999999,466.38403725624084,7.773067287604014
nwpu,40,8,0,3,3,0.3999999999,0.3999999999,466.38403725624084,7.773067287604014
nwpu,40,8,0,4,1,0.37499999990625,0.37499999990625,601.444324016571,10.024072066942852
nwpu,40,8,0,4,1,0.37499999990625,0.37499999990625,601.444324016571,10.024072066942852
nwpu,40,8,0,4,2,0.37499999990625,0.37499999990625,617.7719185352325,10.296198642253875
nwpu,40,8,0,4,2,0.37499999990625,0.37499999990625,617.7719185352325,10.296198642253875
nwpu,40,8,0,4,3,0.37499999990625,0.37499999990625,642.4544394016266,10.70757399002711
nwpu,40,8,0,4,3,0.37499999990625,0.37499999990625,642.4544394016266,10.70757399002711
nwpu,40,9,0,3,1,0.37499999990625,0.37499999990625,415.59926986694336,6.92665449778239
nwpu,40,9,0,3,1,0.37499999990625,0.37499999990625,415.59926986694336,6.92665449778239
nwpu,40,9,0,3,2,0.37499999990625,0.37499999990625,441.3965241909027,7.356608736515045
nwpu,40,9,0,3,2,0.37499999990625,0.37499999990625,441.3965241909027,7.356608736515045
nwpu,40,9,0,3,3,0.42499999989375,0.3999999999,360.3143677711487,6.005239462852478
nwpu,40,9,0,3,3,0.42499999989375,0.3999999999,360.3143677711487,6.005239462852478
nwpu,40,9,0,4,1,0.37499999990625,0.37499999990625,570.5778758525848,9.509631264209748
nwpu,40,9,0,4,1,0.37499999990625,0.37499999990625,570.5778758525848,9.509631264209748
nwpu,40,9,0,4,2,0.37499999990625,0.37499999990625,620.5571103096008,10.342618505160013
nwpu,40,9,0,4,2,0.37499999990625,0.37499999990625,620.5571103096008,10.342618505160013
nwpu,40,9,0,4,3,0.37499999990625,0.37499999990625,632.0521147251129,10.534201912085216
nwpu,40,9,0,4,3,0.37499999990625,0.37499999990625,632.0521147251129,10.534201912085216
nwpu,5120,10,0,3,1,0.5799999999709999,0.57499999997125,12034.161947250366,200.56936578750611
nwpu,5120,10,0,3,1,0.5799999999709999,0.57499999997125,12034.161947250366,200.56936578750611
nwpu,5120,10,0,3,2,0.5699999999715,0.6099999999694999,10830.44201374054,180.50736689567566
nwpu,5120,10,0,3,2,0.5699999999715,0.6099999999694999,10830.44201374054,180.50736689567566
nwpu,5120,10,0,3,3,0.619999999969,0.59999999997,10608.356395721436,176.8059399286906
nwpu,5120,10,0,3,3,0.619999999969,0.59999999997,10608.356395721436,176.8059399286906
nwpu,5120,10,0,4,1,0.5699999999715,0.5699999999715,15506.24966263771,258.4374943772952
nwpu,5120,10,0,4,1,0.5699999999715,0.5699999999715,15506.24966263771,258.4374943772952
nwpu,5120,10,0,4,2,0.6299999999685,0.6299999999685,17318.044275045395,288.63407125075656
nwpu,5120,10,0,4,2,0.6299999999685,0.6299999999685,17318.044275045395,288.63407125075656
nwpu,5120,10,0,4,3,0.6449999999677499,0.6449999999677499,15479.318125486374,257.9886354247729
nwpu,5120,10,0,4,3,0.6449999999677499,0.6449999999677499,15479.318125486374,257.9886354247729
nwpu,5120,1,0,3,1,0.4699999999765,0.439999999978,12292.647287607193,204.8774547934532
nwpu,5120,1,0,3,1,0.4699999999765,0.439999999978,12292.647287607193,204.8774547934532
nwpu,5120,1,0,3,2,0.4699999999765,0.47499999997625,12368.756590366364,206.14594317277272
nwpu,5120,1,0,3,2,0.4699999999765,0.47499999997625,12368.756590366364,206.14594317277272
nwpu,5120,1,0,3,3,0.65499999996725,0.60499999996975,11873.057186126709,197.88428643544515
nwpu,5120,1,0,3,3,0.65499999996725,0.60499999996975,11873.057186126709,197.88428643544515
nwpu,5120,1,0,4,1,0.43499999997825,0.43499999997825,15867.288035869598,264.45480059782665
nwpu,5120,1,0,4,1,0.43499999997825,0.43499999997825,15867.288035869598,264.45480059782665
nwpu,5120,1,0,4,2,0.49499999997524996,0.49499999997524996,16815.899783611298,280.26499639352164
nwpu,5120,1,0,4,2,0.49499999997524996,0.49499999997524996,16815.899783611298,280.26499639352164
nwpu,5120,1,0,4,3,0.659999999967,0.659999999967,18155.4744617939,302.5912410298983
nwpu,5120,1,0,4,3,0.659999999967,0.659999999967,18155.4744617939,302.5912410298983
nwpu,5120,2,0,3,1,0.51499999997425,0.47999999997599996,11866.206587791443,197.77010979652405
nwpu,5120,2,0,3,1,0.51499999997425,0.47999999997599996,11866.206587791443,197.77010979652405
nwpu,5120,2,0,3,2,0.59999999997,0.58499999997075,11966.595727205276,199.44326212008795
nwpu,5120,2,0,3,2,0.59999999997,0.58499999997075,11966.595727205276,199.44326212008795
nwpu,5120,2,0,3,3,0.59999999997,0.60499999996975,11465.281626462936,191.08802710771562
nwpu,5120,2,0,3,3,0.59999999997,0.60499999996975,11465.281626462936,191.08802710771562
nwpu,5120,2,0,4,1,0.5499999999724999,0.5499999999724999,14652.657587766647,244.21095979611079
nwpu,5120,2,0,4,1,0.5499999999724999,0.5499999999724999,14652.657587766647,244.21095979611079
nwpu,5120,2,0,4,2,0.58499999997075,0.58499999997075,16751.358422517776,279.18930704196293
nwpu,5120,2,0,4,2,0.58499999997075,0.58499999997075,16751.358422517776,279.18930704196293
nwpu,5120,2,0,4,3,0.62499999996875,0.62499999996875,17045.572378635406,284.0928729772568
nwpu,5120,2,0,4,3,0.62499999996875,0.62499999996875,17045.572378635406,284.0928729772568
nwpu,5120,3,0,3,1,0.53499999997325,0.539999999973,10961.072884559631,182.68454807599386
nwpu,5120,3,0,3,1,0.53499999997325,0.539999999973,10961.072884559631,182.68454807599386
nwpu,5120,3,0,3,2,0.53499999997325,0.53499999997325,10909.274067640305,181.82123446067175
nwpu,5120,3,0,3,2,0.53499999997325,0.53499999997325,10909.274067640305,181.82123446067175
nwpu,5120,3,0,3,3,0.66499999996675,0.6749999999662499,11266.554128170013,187.77590213616688
nwpu,5120,3,0,3,3,0.66499999996675,0.6749999999662499,11266.554128170013,187.77590213616688
nwpu,5120,3,0,4,1,0.5899999999705,0.5899999999705,16429.610253810883,273.8268375635147
nwpu,5120,3,0,4,1,0.5899999999705,0.5899999999705,16429.610253810883,273.8268375635147
nwpu,5120,3,0,4,2,0.55499999997225,0.55499999997225,16673.583501577377,277.89305835962296
nwpu,5120,3,0,4,2,0.55499999997225,0.55499999997225,16673.583501577377,277.89305835962296
nwpu,5120,3,0,4,3,0.6749999999662499,0.6749999999662499,17402.833938598633,290.04723230997723
nwpu,5120,3,0,4,3,0.6749999999662499,0.6749999999662499,17402.833938598633,290.04723230997723
nwpu,5120,4,0,3,1,0.5799999999709999,0.57499999997125,11255.09983754158,187.58499729235967
nwpu,5120,4,0,3,1,0.5799999999709999,0.57499999997125,11255.09983754158,187.58499729235967
nwpu,5120,4,0,3,2,0.65499999996725,0.6149999999692499,12756.128105163574,212.60213508605958
nwpu,5120,4,0,3,2,0.65499999996725,0.6149999999692499,12756.128105163574,212.60213508605958
nwpu,5120,4,0,3,3,0.60499999996975,0.5899999999705,11736.48365688324,195.608060948054
nwpu,5120,4,0,3,3,0.60499999996975,0.5899999999705,11736.48365688324,195.608060948054
nwpu,5120,4,0,4,1,0.57499999997125,0.57499999997125,16322.236956357956,272.0372826059659
nwpu,5120,4,0,4,1,0.57499999997125,0.57499999997125,16322.236956357956,272.0372826059659
nwpu,5120,4,0,4,2,0.65499999996725,0.65499999996725,17364.553956508636,289.4092326084773
nwpu,5120,4,0,4,2,0.65499999996725,0.65499999996725,17364.553956508636,289.4092326084773
nwpu,5120,4,0,4,3,0.679999999966,0.679999999966,22750.08763074875,379.1681271791458
nwpu,5120,4,0,4,3,0.679999999966,0.679999999966,22750.08763074875,379.1681271791458
nwpu,5120,5,0,3,1,0.51499999997425,0.54499999997275,11057.4188580513,184.290314300855
nwpu,5120,5,0,3,1,0.51499999997425,0.54499999997275,11057.4188580513,184.290314300855
nwpu,5120,5,0,3,2,0.54499999997275,0.51499999997425,13791.975967168808,229.86626611948014
nwpu,5120,5,0,3,2,0.54499999997275,0.51499999997425,13791.975967168808,229.86626611948014
nwpu,5120,5,0,3,3,0.6149999999692499,0.6449999999677499,13805.857435703278,230.09762392838795
nwpu,5120,5,0,3,3,0.6149999999692499,0.6449999999677499,13805.857435703278,230.09762392838795
nwpu,5120,5,0,4,1,0.56499999997175,0.56499999997175,18447.559046030045,307.4593174338341
nwpu,5120,5,0,4,1,0.56499999997175,0.56499999997175,18447.559046030045,307.4593174338341
nwpu,5120,5,0,4,2,0.56499999997175,0.56499999997175,16146.39985537529,269.1066642562548
nwpu,5120,5,0,4,2,0.56499999997175,0.56499999997175,16146.39985537529,269.1066642562548
nwpu,5120,5,0,4,3,0.60499999996975,0.60499999996975,18054.13575053215,300.90226250886917
nwpu,5120,5,0,4,3,0.60499999996975,0.60499999996975,18054.13575053215,300.90226250886917
nwpu,5120,6,0,3,1,0.5699999999715,0.559999999972,11361.160999298096,189.35268332163494
nwpu,5120,6,0,3,1,0.5699999999715,0.559999999972,11361.160999298096,189.35268332163494
nwpu,5120,6,0,3,2,0.60499999996975,0.60499999996975,11252.687666416168,187.54479444026947
nwpu,5120,6,0,3,2,0.60499999996975,0.60499999996975,11252.687666416168,187.54479444026947
nwpu,5120,6,0,3,3,0.57499999997125,0.5899999999705,12044.596982002258,200.74328303337097
nwpu,5120,6,0,3,3,0.57499999997125,0.5899999999705,12044.596982002258,200.74328303337097
nwpu,5120,6,0,4,1,0.60499999996975,0.60499999996975,15607.528723716736,260.1254787286123
nwpu,5120,6,0,4,1,0.60499999996975,0.60499999996975,15607.528723716736,260.1254787286123
nwpu,5120,6,0,4,2,0.62499999996875,0.62499999996875,17084.602738142014,284.7433789690336
nwpu,5120,6,0,4,2,0.62499999996875,0.62499999996875,17084.602738142014,284.7433789690336
nwpu,5120,6,0,4,3,0.6449999999677499,0.6449999999677499,21126.426331281662,352.107105521361
nwpu,5120,6,0,4,3,0.6449999999677499,0.6449999999677499,21126.426331281662,352.107105521361
nwpu,5120,7,0,3,1,0.539999999973,0.539999999973,12188.552652835846,203.14254421393076
nwpu,5120,7,0,3,1,0.539999999973,0.539999999973,12188.552652835846,203.14254421393076
nwpu,5120,7,0,3,2,0.5799999999709999,0.559999999972,11150.11985707283,185.83533095121385
nwpu,5120,7,0,3,2,0.5799999999709999,0.559999999972,11150.11985707283,185.83533095121385
nwpu,5120,7,0,3,3,0.58499999997075,0.5899999999705,11602.754981994629,193.37924969991047
nwpu,5120,7,0,3,3,0.58499999997075,0.5899999999705,11602.754981994629,193.37924969991047
nwpu,5120,7,0,4,1,0.499999999975,0.499999999975,15903.907677173615,265.0651279528936
nwpu,5120,7,0,4,1,0.499999999975,0.499999999975,15903.907677173615,265.0651279528936
nwpu,5120,7,0,4,2,0.6499999999675,0.6499999999675,16834.59025144577,280.5765041907628
nwpu,5120,7,0,4,2,0.6499999999675,0.6499999999675,16834.59025144577,280.5765041907628
nwpu,5120,7,0,4,3,0.65499999996725,0.65499999996725,19286.646819591522,321.4441136598587
nwpu,5120,7,0,4,3,0.65499999996725,0.65499999996725,19286.646819591522,321.4441136598587
nwpu,5120,8,0,3,1,0.5699999999715,0.56499999997175,11523.778000116348,192.0629666686058
nwpu,5120,8,0,3,1,0.5699999999715,0.56499999997175,11523.778000116348,192.0629666686058
nwpu,5120,8,0,3,2,0.619999999969,0.6399999999679999,10814.178964138031,180.23631606896717
nwpu,5120,8,0,3,2,0.619999999969,0.6399999999679999,10814.178964138031,180.23631606896717
nwpu,5120,8,0,3,3,0.55499999997225,0.5499999999724999,10851.912613153458,180.86521021922428
nwpu,5120,8,0,3,3,0.55499999997225,0.5499999999724999,10851.912613153458,180.86521021922428
nwpu,5120,8,0,4,1,0.5299999999735,0.5299999999735,14934.684348583221,248.91140580972035
nwpu,5120,8,0,4,1,0.5299999999735,0.5299999999735,14934.684348583221,248.91140580972035
nwpu,5120,8,0,4,2,0.55499999997225,0.55499999997225,18125.755137205124,302.09591895341873
nwpu,5120,8,0,4,2,0.55499999997225,0.55499999997225,18125.755137205124,302.09591895341873
nwpu,5120,8,0,4,3,0.63499999996825,0.63499999996825,19783.27698469162,329.72128307819366
nwpu,5120,8,0,4,3,0.63499999996825,0.63499999996825,19783.27698469162,329.72128307819366
nwpu,5120,9,0,3,1,0.56499999997175,0.5699999999715,10471.659986019135,174.52766643365223
nwpu,5120,9,0,3,1,0.56499999997175,0.5699999999715,10471.659986019135,174.52766643365223
nwpu,5120,9,0,3,2,0.53499999997325,0.53499999997325,10579.662994623184,176.32771657705308
nwpu,5120,9,0,3,2,0.53499999997325,0.53499999997325,10579.662994623184,176.32771657705308
