-dataset,N,seed,p_err,non_equivariance,reps,val_acc,val_aug_acc,training_time,epoch_time
aug_mnist,40,5,0,4,3,0.499999999875,0.499999999875,688.7425692081451,11.479042820135753
aug_mnist,80,5,0,3,1,0.7999999999,0.6874999999140625,975.4703886508942,16.257839810848235
aug_mnist,80,5,0,3,2,0.9499999998812501,0.7624999999046875,1037.5328114032745,17.292213523387908
aug_mnist,80,5,0,3,3,0.8999999998875001,0.7624999999046875,1004.2242703437805,16.73707117239634
aug_mnist,80,5,0,4,1,0.49999999993750005,0.49999999993750005,1241.8538081645966,20.697563469409943
aug_mnist,80,5,0,4,2,0.574999999928125,0.574999999928125,1145.621174812317,19.093686246871947
aug_mnist,80,5,0,4,3,0.5624999999296876,0.5624999999296876,1411.438313484192,23.5239718914032
aug_mnist,2560,3,0,4,2,0.8815261044132454,0.8815261044132454,41983.507331848145,699.7251221974691
aug_mnist,1280,4,0,4,1,0.6671874999947877,0.6671874999947877,21130.571044683456,352.1761840780576
aug_mnist,160,5,0,3,1,0.6624999999585938,0.6124999999617187,1927.0042901039124,32.11673816839854
aug_mnist,2560,3,0,4,3,0.7319277108396992,0.7319277108396992,42060.07620215416,701.0012700359026
aug_mnist,160,5,0,3,2,0.7124999999554688,0.6249999999609375,1886.5751552581787,31.44291925430298
aug_mnist,160,5,0,3,3,0.8937499999441406,0.7499999999531249,2001.4362528324127,33.35727088054021
aug_mnist,2560,3,0,4,1,0.5983935742941848,0.5983935742941848,44629.4729745388,743.8245495756468
aug_mnist,160,5,0,4,1,0.5124999999679687,0.5124999999679687,2030.7834825515747,33.846391375859575
aug_mnist,1280,4,0,4,2,0.8023437499937317,0.8023437499937317,23188.52637720108,386.475439620018
aug_mnist,160,5,0,4,3,0.5562499999652344,0.5562499999652344,2487.2538011074066,41.45423001845678
aug_mnist,5120,2,0,3,2,0.9513052208787586,0.748995983931983,68182.52254772186,1136.3753757953643
aug_mnist,160,5,0,4,2,0.5187499999675781,0.5187499999675781,3664.60098862648,61.076683143774666
aug_mnist,320,5,0,3,1,0.9406249999706054,0.8343749999739257,3220.6928539276123,53.67821423212687
aug_mnist,320,5,0,3,2,0.9406249999706054,0.828124999974121,3385.3261930942535,56.42210321823756
aug_mnist,1280,4,0,4,3,0.9093749999928956,0.9093749999928956,24795.299600601196,413.25499334335325
aug_mnist,320,5,0,3,3,0.9781249999694336,0.8406249999737304,4734.034649372101,78.90057748953501
aug_mnist,320,5,0,4,2,0.8249999999742187,0.8249999999742187,4859.742882728577,80.99571471214294
aug_mnist,320,5,0,4,1,0.5968749999813476,0.5968749999813476,5313.606184720993,88.56010307868321
aug_mnist,320,5,0,4,3,0.7531249999764649,0.7531249999764649,6394.849155426025,106.58081925710043
aug_mnist,5120,2,0,3,1,0.9633534136497824,0.7916666666626925,75717.09255814552,1261.9515426357586
aug_mnist,5120,1,0,4,1,0.6365461847357603,0.6365461847357603,86553.22478938103,1442.5537464896838
aug_mnist,5120,2,0,3,3,0.9633534136497824,0.7911646586305665,72864.97558403015,1214.416259733836
aug_mnist,640,5,0,3,2,0.9593749999850097,0.7499999999882813,7437.042738199234,123.95071230332057
aug_mnist,2560,4,0,3,1,0.9583333333285224,0.7931726907590705,28818.520707845688,480.3086784640948
aug_mnist,640,5,0,3,1,0.9406249999853027,0.7406249999884277,8677.380988836288,144.6230164806048
aug_mnist,640,5,0,3,3,0.97343749998479,0.7906249999876465,8692.354190587997,144.87256984313328
aug_mnist,5120,1,0,4,3,0.8448795180680478,0.8448795180680478,90104.61529397964,1501.7435882329942
aug_mnist,640,5,0,4,1,0.6312499999901368,0.6312499999901368,9398.83792090416,156.647298681736
aug_mnist,640,5,0,4,3,0.8984374999859619,0.8984374999859619,10112.980978488922,168.54968297481537
aug_mnist,640,5,0,4,2,0.8968749999859863,0.8968749999859863,10708.488226413727,178.47480377356212
aug_mnist,2560,4,0,3,3,0.9748995983886802,0.7926706827269445,30700.766261816025,511.67943769693375
aug_mnist,2560,4,0,3,2,0.9513052208787586,0.7515060240926129,32054.47064089775,534.2411773482959
aug_mnist,5120,3,0,3,2,0.9508032128466326,0.747489959835605,57451.88125252724,957.5313542087873
aug_mnist,5120,2,0,4,1,0.6345381526072563,0.6345381526072563,79997.46268677711,1333.2910447796187
aug_mnist,20,6,0,3,1,0.549999999725,0.549999999725,202.50398302078247,3.375066383679708
