dataset,N,seed,p_err,non_equivariance,reps,val_acc,val_aug_acc,training_time,epoch_time,convergence_epoch,last_loss
mnist,640.0,8.0,0.0,3.0,1.0,0.9484374999851808,0.6624999999896485,6760.118678569794,112.66864464282988,12.0,0.5961956930067367
mnist,2560.0,7.0,0.0,3.0,2.0,0.9603413654570264,0.6094377510009567,32355.6222486496,539.2603708108267,16.0,0.5875569480634626
mnist,640.0,8.0,0.0,3.0,2.0,0.9156249999856934,0.7031249999890137,8789.952120780945,146.49920201301575,14.0,0.6032441127206004
mnist,640.0,8.0,0.0,3.0,3.0,0.951562499985132,0.6578124999897217,8411.187155485153,140.18645259141925,22.0,0.5068847486297561
mnist,5120.0,5.0,0.0,4.0,3.0,0.7926706827269445,0.7926706827269445,101461.83983111382,1691.0306638518969,11.0,0.6124304872739275
mnist,640.0,8.0,0.0,4.0,1.0,0.5968749999906738,0.5968749999906738,8987.156575202942,149.78594292004902,18.0,0.6411348271269757
mnist,640.0,8.0,0.0,4.0,3.0,0.8624999999865234,0.8624999999865234,10815.785630702972,180.26309384504955,20.0,0.5921717852261523
mnist,640.0,8.0,0.0,4.0,2.0,0.9078124999858154,0.9078124999858154,12308.475680828094,205.1412613471349,20.0,0.6273806029460153
mnist,5120.0,5.0,0.0,4.0,2.0,0.9026104417625372,0.9026104417625372,106677.38319778442,1777.9563866297403,17.0,0.6361939901101084
mnist,2560.0,7.0,0.0,3.0,3.0,0.9774096385493104,0.673694779113084,40230.206634521484,670.5034439086915,16.0,0.5153580588082209
mnist,1280.0,8.0,0.0,3.0,2.0,0.8085937499936829,0.6437499999949707,15303.052246332169,255.0508707722028,12.0,0.602837505931913
mnist,1280.0,8.0,0.0,3.0,1.0,0.96640624999245,0.6562499999948731,16879.280844449997,281.3213474075,12.0,0.5978175848675753
mnist,1280.0,8.0,0.0,3.0,3.0,0.9749999999923828,0.6617187499948304,17443.700300216675,290.7283383369446,23.0,0.5088257861097639
mnist,5120.0,6.0,0.0,3.0,1.0,0.9457831325253726,0.6752008032094619,82108.89041614532,1368.4815069357553,17.0,0.5974594575155033
mnist,1280.0,8.0,0.0,4.0,1.0,0.6007812499953065,0.6007812499953065,19728.750165224075,328.8125027537346,12.0,0.6384518951127718
mnist,20.0,9.0,0.0,3.0,1.0,0.949999999525,0.549999999725,228.47960567474365,3.807993427912394,13.0,0.6055610558343044
mnist,20.0,9.0,0.0,3.0,2.0,0.6999999996499999,0.549999999725,234.6776704788208,3.9112945079803465,32.0,0.5894529768857544
mnist,20.0,9.0,0.0,3.0,3.0,0.749999999625,0.549999999725,233.06365036964417,3.884394172827403,32.0,0.5216949165239159
mnist,20.0,9.0,0.0,4.0,1.0,0.449999999775,0.449999999775,299.0554633140564,4.98425772190094,60.0,0.6650706085217585
mnist,20.0,9.0,0.0,4.0,2.0,0.6999999996499999,0.6999999996499999,314.6170461177826,5.243617435296376,13.0,0.672257902286094
mnist,20.0,9.0,0.0,4.0,3.0,0.749999999625,0.749999999625,334.75670409202576,5.579278401533762,28.0,0.5979842671742286
mnist,40.0,9.0,0.0,3.0,1.0,0.92499999976875,0.67499999983125,459.0715491771698,7.651192486286163,24.0,0.59522263333222
mnist,40.0,9.0,0.0,3.0,2.0,0.59999999985,0.62499999984375,464.33702278137207,7.738950379689535,13.0,0.6143976680888551
mnist,2560.0,7.0,0.0,4.0,1.0,0.5983935742941848,0.5983935742941848,51861.35439896584,864.3559066494306,16.0,0.639156958458311
mnist,40.0,9.0,0.0,3.0,3.0,0.99999999975,0.6499999998375,466.9841442108154,7.783069070180257,24.0,0.5146948506141432
mnist,40.0,9.0,0.0,4.0,1.0,0.6999999998249999,0.6999999998249999,628.7552478313446,10.47925413052241,53.0,0.6612506340281078
mnist,40.0,9.0,0.0,4.0,2.0,0.9499999997625,0.9499999997625,631.4361910820007,10.523936518033343,13.0,0.6629641501438217
mnist,40.0,9.0,0.0,4.0,3.0,0.7499999998125,0.7499999998125,704.5624816417694,11.742708027362823,42.0,0.6166675500520176
mnist,1280.0,8.0,0.0,4.0,2.0,0.905468749992926,0.905468749992926,22317.305679559708,371.9550946593285,12.0,0.6234970939110682
mnist,80.0,9.0,0.0,3.0,1.0,0.9124999998859376,0.5624999999296876,924.1843910217284,15.403073183695476,17.0,0.5868565677862926
mnist,80.0,9.0,0.0,3.0,2.0,0.5999999999250001,0.54999999993125,982.4833736419678,16.374722894032796,17.0,0.6137481396623181
mnist,80.0,9.0,0.0,3.0,3.0,0.94999999988125,0.7499999999062501,919.770836353302,15.3295139392217,37.0,0.5026222219434932
mnist,2560.0,7.0,0.0,4.0,2.0,0.8925702811200172,0.8925702811200172,49945.460946798325,832.4243491133054,9.0,0.6231396895622707
mnist,80.0,9.0,0.0,4.0,1.0,0.6124999999234375,0.6124999999234375,1210.5972340106964,20.17662056684494,26.0,0.6469122021581726
mnist,80.0,9.0,0.0,4.0,2.0,0.9374999998828126,0.9374999998828126,1419.4532401561737,23.657554002602897,17.0,0.6420823054703149
mnist,80.0,9.0,0.0,4.0,3.0,0.8124999998984376,0.8124999998984376,1225.5566112995148,20.425943521658574,35.0,0.600104836746543
mnist,160.0,9.0,0.0,3.0,1.0,0.9624999999398436,0.6687499999582031,1724.2951741218567,28.738252902030943,21.0,0.5951007037982936
mnist,160.0,9.0,0.0,3.0,2.0,0.8624999999460937,0.6374999999601563,1915.0112500190733,31.91685416698456,21.0,0.6073383545495963
mnist,160.0,9.0,0.0,3.0,3.0,0.9749999999390624,0.69999999995625,2836.444744825363,47.27407908042272,32.0,0.5176700693045369
mnist,160.0,9.0,0.0,4.0,1.0,0.6124999999617187,0.6124999999617187,3076.147438764572,51.269123979409535,21.0,0.6476315950942582
mnist,160.0,9.0,0.0,4.0,2.0,0.9062499999433592,0.9062499999433592,3047.899820327759,50.79833033879598,21.0,0.6280030822361404
mnist,1280.0,8.0,0.0,4.0,3.0,0.8570312499933045,0.8570312499933045,27627.9888253212,460.46648042202,18.0,0.5920827633096215
mnist,160.0,9.0,0.0,4.0,3.0,0.9374999999414062,0.9374999999414062,3619.2823300361633,60.32137216726939,21.0,0.5988835590703501
mnist,2560.0,7.0,0.0,4.0,3.0,0.8514056224856857,0.8514056224856857,56250.41310834885,937.5068851391476,26.0,0.5925961494422652
mnist,5120.0,6.0,0.0,4.0,1.0,0.585843373491035,0.585843373491035,94521.11656451224,1575.351942741871,15.0,0.6391906803833877
mnist,320.0,9.0,0.0,3.0,1.0,0.9406249999706054,0.5718749999821289,4090.341257333756,68.17235428889593,16.0,0.5949938535504372
mnist,320.0,9.0,0.0,3.0,2.0,0.9218749999711914,0.5468749999829101,4869.953589439392,81.1658931573232,19.0,0.5875120317752346
mnist,320.0,9.0,0.0,3.0,3.0,0.981249999969336,0.6312499999802734,4318.611448287964,71.97685747146606,38.0,0.5246914636924809
mnist,5120.0,6.0,0.0,4.0,2.0,0.8719879518028515,0.8719879518028515,96552.48414349556,1609.2080690582593,9.0,0.6220819693791637
mnist,2560.0,8.0,0.0,3.0,1.0,0.9618473895534044,0.6772088353379658,31458.73314976692,524.3122191627821,13.0,0.5982754945731634
mnist,2560.0,8.0,0.0,3.0,2.0,0.9011044176661592,0.6992971887515096,32187.37228536606,536.456204756101,15.0,0.6015181708312379
mnist,320.0,9.0,0.0,4.0,1.0,0.6124999999808594,0.6124999999808594,5672.104533672333,94.53507556120556,19.0,0.6436502295531358
mnist,2560.0,8.0,0.0,3.0,3.0,0.9623493975855304,0.665662650599068,31573.00874519348,526.2168124198913,16.0,0.5101355391720872
mnist,320.0,9.0,0.0,4.0,2.0,0.8968749999719726,0.8968749999719726,5453.54626750946,90.89243779182434,9.0,0.6373030215302629
mnist,320.0,9.0,0.0,4.0,3.0,0.8562499999732421,0.8562499999732421,6573.273982524872,109.55456637541452,22.0,0.596293584685765
mnist,640.0,9.0,0.0,3.0,1.0,0.951562499985132,0.6203124999903076,7590.624691963196,126.51041153271991,12.0,0.5958138543274291
mnist,640.0,9.0,0.0,3.0,3.0,0.9718749999848144,0.664062499989624,7804.901808738708,130.0816968123118,47.0,0.5159666553059068
mnist,640.0,9.0,0.0,3.0,2.0,0.9531249999851074,0.5859374999908448,10092.097968816755,168.20163281361263,20.0,0.58721729098833
mnist,640.0,9.0,0.0,4.0,2.0,0.917187499985669,0.917187499985669,9658.215885162354,160.9702647527059,20.0,0.6375002127786209
mnist,5120.0,7.0,0.0,3.0,1.0,0.9457831325253726,0.6752008032094619,69432.23023176193,1157.2038371960325,17.0,0.5974596697080388
mnist,640.0,9.0,0.0,4.0,1.0,0.5968749999906738,0.5968749999906738,12241.3976457119,204.0232940951983,18.0,0.6411383652586895
mnist,640.0,9.0,0.0,4.0,3.0,0.818749999987207,0.818749999987207,11684.987399101256,194.74978998502093,20.0,0.5956388723757182
mnist,5120.0,7.0,0.0,3.0,2.0,0.9558232931678924,0.6089357429688307,72382.4392926693,1206.373988211155,17.0,0.5867510616767867
mnist,2560.0,8.0,0.0,4.0,2.0,0.8925702811200172,0.8925702811200172,43609.30041861534,726.8216736435891,16.0,0.6231348842358091
mnist,2560.0,8.0,0.0,4.0,1.0,0.5983935742941848,0.5983935742941848,46352.301396369934,772.5383566061656,13.0,0.6391568034862347
mnist,1280.0,9.0,0.0,3.0,1.0,0.9421874999926392,0.5992187499953187,15070.666181087494,251.1777696847916,12.0,0.5972561967326233
mnist,1280.0,9.0,0.0,3.0,3.0,0.9749999999923828,0.6617187499948304,15240.240639448166,254.00401065746945,12.0,0.508826462622482
mnist,1280.0,9.0,0.0,3.0,2.0,0.9414062499926452,0.5578124999956421,16503.9330534935,275.0655508915583,18.0,0.5883007591916853
mnist,2560.0,8.0,0.0,4.0,3.0,0.8855421686702534,0.8855421686702534,46634.84619832039,777.2474366386731,57.0,0.5899063420272672
mnist,20.0,10.0,0.0,3.0,1.0,0.7999999996,0.549999999725,313.7181227207184,5.22863537867864,13.0,0.6017949619860516
mnist,20.0,10.0,0.0,3.0,2.0,0.6999999996499999,0.549999999725,245.59930038452148,4.093321673075358,32.0,0.5894574096831842
mnist,20.0,10.0,0.0,3.0,3.0,0.8499999995749999,0.549999999725,279.9830186367035,4.666383643945058,13.0,0.5202735001227634
mnist,20.0,10.0,0.0,4.0,1.0,0.549999999725,0.549999999725,351.87763595581055,5.864627265930176,60.0,0.661317494776992
mnist,20.0,10.0,0.0,4.0,2.0,0.649999999675,0.649999999675,370.78775811195374,6.179795968532562,29.0,0.6593127098363212
mnist,5120.0,7.0,0.0,3.0,3.0,0.9718875501959244,0.6912650602374937,78786.936804533,1313.1156134088835,9.0,0.5248912608613253
mnist,20.0,10.0,0.0,4.0,3.0,0.6999999996499999,0.6999999996499999,370.6447424888611,6.177412374814352,32.0,0.6031322726571893
mnist,40.0,10.0,0.0,3.0,1.0,0.92499999976875,0.6499999998375,517.3657958507538,8.62276326417923,13.0,0.5958536385000234
mnist,40.0,10.0,0.0,3.0,2.0,0.7499999998125,0.6499999998375,570.3054802417755,9.505091337362924,23.0,0.615312589253139
mnist,40.0,10.0,0.0,3.0,3.0,0.9499999997625,0.72499999981875,524.2591779232025,8.737652965386708,23.0,0.5100355781829808
mnist,40.0,10.0,0.0,4.0,1.0,0.6999999998249999,0.6999999998249999,685.0968308448792,11.41828051408132,53.0,0.662061096860356
mnist,40.0,10.0,0.0,4.0,2.0,0.899999999775,0.899999999775,693.9035658836365,11.56505943139394,13.0,0.6636932055483025
mnist,40.0,10.0,0.0,4.0,3.0,0.77499999980625,0.77499999980625,767.676807641983,12.794613460699717,23.0,0.6174705772048318
mnist,80.0,10.0,0.0,3.0,1.0,0.94999999988125,0.7374999999078126,867.8282494544983,14.463804157574971,44.0,0.5913818579172958
mnist,80.0,10.0,0.0,3.0,2.0,0.8999999998875001,0.6624999999171876,1068.7498569488523,17.81249761581421,26.0,0.6089472525550691
mnist,80.0,10.0,0.0,3.0,3.0,0.974999999878125,0.7374999999078126,891.0109264850616,14.85018210808436,8.0,0.5224226468148471
mnist,80.0,10.0,0.0,4.0,1.0,0.6124999999234375,0.6124999999234375,1364.8793008327484,22.747988347212477,35.0,0.6469263356115399
mnist,1280.0,9.0,0.0,4.0,1.0,0.6007812499953065,0.6007812499953065,24638.51203489304,410.6418672482173,12.0,0.6384523481080723
mnist,80.0,10.0,0.0,4.0,2.0,0.9249999998843752,0.9249999998843752,1412.548318862915,23.542471981048585,17.0,0.6422163992317423
mnist,80.0,10.0,0.0,4.0,3.0,0.7749999999031251,0.7749999999031251,1436.6150679588318,23.94358446598053,22.0,0.5987149738517049
mnist,160.0,10.0,0.0,3.0,2.0,0.8624999999460937,0.6374999999601563,2035.5898706912997,33.92649784485499,17.0,0.60733942445297
mnist,160.0,10.0,0.0,3.0,1.0,0.9624999999398436,0.6687499999582031,2473.4311017990112,41.223851696650186,32.0,0.5951052665338509
mnist,160.0,10.0,0.0,3.0,3.0,0.9874999999382812,0.7062499999558594,1706.242970943451,28.43738284905752,17.0,0.5101261260786708
mnist,5120.0,6.0,0.0,4.0,3.0,0.8664658634494656,0.8664658634494656,121450.5779414177,2024.176299023628,44.0,0.5889440971601428
mnist,160.0,10.0,0.0,4.0,1.0,0.6124999999617187,0.6124999999617187,2605.593144655228,43.42655241092046,21.0,0.6476292305780001
mnist,1280.0,9.0,0.0,4.0,3.0,0.8578124999932984,0.8578124999932984,25787.950890302654,429.7991815050443,37.0,0.5920783984614846
mnist,1280.0,9.0,0.0,4.0,2.0,0.905468749992926,0.905468749992926,29482.950999498367,491.3825166583061,18.0,0.6235096168469355
mnist,160.0,10.0,0.0,4.0,3.0,0.8624999999460937,0.8624999999460937,2789.130556344986,46.48550927241643,39.0,0.6285823505724003
mnist,160.0,10.0,0.0,4.0,2.0,0.9062499999433592,0.9062499999433592,3415.9034390449524,56.93172398408254,21.0,0.6280762719715485
mnist,320.0,10.0,0.0,3.0,1.0,0.9656249999698242,0.6312499999802734,4468.292184114456,74.4715364019076,24.0,0.5951221877150525
mnist,2560.0,9.0,0.0,3.0,1.0,0.9563253012000184,0.6260040160611144,27733.181265830997,462.2196877638499,13.0,0.5973686063266308
mnist,320.0,10.0,0.0,3.0,2.0,0.8968749999719726,0.6374999999800781,3703.572035551071,61.726200592517856,24.0,0.6032034277727453
mnist,320.0,10.0,0.0,3.0,3.0,0.9874999999691406,0.6437499999798828,4428.827338457108,73.81378897428513,24.0,0.5208369549946148
mnist,320.0,10.0,0.0,4.0,2.0,0.8968749999719726,0.8968749999719726,5109.675932645798,85.16126554409662,19.0,0.6373691934147974
mnist,320.0,10.0,0.0,4.0,3.0,0.8468749999735351,0.8468749999735351,6775.5337862968445,112.9255631049474,28.0,0.5916277169996391
mnist,320.0,10.0,0.0,4.0,1.0,0.6124999999808594,0.6124999999808594,7424.242470026016,123.7373745004336,19.0,0.6436479192771043
mnist,5120.0,8.0,0.0,3.0,1.0,0.9452811244932466,0.6752008032094619,66354.76999926567,1105.9128333210945,11.0,0.5974589180934681
mnist,640.0,10.0,0.0,3.0,2.0,0.917187499985669,0.7031249999890137,6595.984431505203,109.93307385842006,14.0,0.6032474714423335
mnist,5120.0,7.0,0.0,4.0,1.0,0.585843373491035,0.585843373491035,97981.56205892564,1633.026034315427,15.0,0.6391889423119459
mnist,640.0,10.0,0.0,3.0,3.0,0.9593749999850096,0.6703124999895264,7061.488263845444,117.69147106409072,14.0,0.5125781181374568
mnist,2560.0,9.0,0.0,3.0,3.0,0.9653614457782864,0.6596385542135561,32245.097766160965,537.4182961026828,26.0,0.5199322754124359
mnist,640.0,10.0,0.0,3.0,1.0,0.9484374999851808,0.6624999999896485,8961.4780626297,149.357967710495,20.0,0.5961998098995512
mnist,2560.0,9.0,0.0,3.0,2.0,0.9603413654570264,0.6094377510009567,35793.802662849426,596.5633777141571,16.0,0.58755686461696
s,,,,,,,,,,,
mnist,5120.0,8.0,0.0,3.0,3.0,0.9568273092321444,0.6636546184705641,67826.95012879372,1130.4491688132289,17.0,0.5093860137452667
mnist,640.0,10.0,0.0,4.0,1.0,0.5968749999906738,0.5968749999906738,10203.791726589205,170.06319544315338,18.0,0.641134703745361
mnist,5120.0,7.0,0.0,4.0,3.0,0.8785140562204894,0.8785140562204894,101043.94563150406,1684.0657605250676,28.0,0.5950766873348059
mnist,5120.0,7.0,0.0,4.0,2.0,0.8719879518028515,0.8719879518028515,101864.87617516518,1697.7479362527529,9.0,0.6220784729707013
mnist,640.0,10.0,0.0,4.0,2.0,0.8765624999863036,0.8765624999863036,10168.041534900663,169.4673589150111,27.0,0.6250130545995328
s,,,,,,,,,,,
mnist,2560.0,9.0,0.0,4.0,1.0,0.5978915662620589,0.5978915662620589,38683.65749359131,644.7276248931885,15.0,0.639156509635336
mnist,5120.0,8.0,0.0,3.0,2.0,0.9226907630475768,0.7008032128478876,74143.460490942,1235.7243415157,11.0,0.6003238534915644
mnist,640.0,10.0,0.0,4.0,3.0,0.8140624999872803,0.8140624999872803,10268.512508392334,171.14187513987224,20.0,0.5955721598770544
mnist,1280.0,10.0,0.0,3.0,1.0,0.96640624999245,0.6562499999948731,13518.08467888832,225.3014113148053,21.0,0.5978191238595036
mnist,1280.0,10.0,0.0,3.0,2.0,0.8085937499936829,0.6437499999949707,13903.949226856232,231.73248711427053,15.0,0.6028388106775872
mnist,1280.0,10.0,0.0,3.0,3.0,0.9851562499923036,0.6695312499947693,13260.911224842072,221.0151870807012,11.0,0.5148090589006259
mnist,2560.0,9.0,0.0,4.0,2.0,0.9016064256982852,0.9016064256982852,43339.86173176765,722.3310288627943,16.0,0.6367890977834623
mnist,2560.0,9.0,0.0,4.0,3.0,0.8709839357385996,0.8709839357385996,47452.83819770813,790.8806366284688,16.0,0.592469906208585
mnist,1280.0,10.0,0.0,4.0,1.0,0.6007812499953065,0.6007812499953065,17951.37374830246,299.1895624717077,15.0,0.6384520327995012
mnist,1280.0,10.0,0.0,4.0,2.0,0.905468749992926,0.905468749992926,19844.55611562729,330.7426019271215,12.0,0.6234960836123393
mnist,5120.0,8.0,0.0,4.0,1.0,0.585843373491035,0.585843373491035,85588.01542592049,1426.466923765341,11.0,0.6391898190962706
mnist,1280.0,10.0,0.0,4.0,3.0,0.9187499999928224,0.9187499999928224,23851.675060272217,397.5279176712036,29.0,0.6237769573878194
mnist,5120.0,8.0,0.0,4.0,2.0,0.9031124497946632,0.9031124497946632,89507.71206641197,1491.7952011068662,17.0,0.6361948341118785
mnist,2560.0,10.0,0.0,3.0,1.0,0.9618473895534044,0.6772088353379658,28148.55736064911,469.1426226774851,21.0,0.5982763189054008
mnist,2560.0,10.0,0.0,3.0,3.0,0.9703815260995464,0.657128514052926,27366.30899786949,456.1051499644916,30.0,0.5107884910682754
mnist,5120.0,9.0,0.0,3.0,2.0,0.9558232931678924,0.6089357429688307,57486.787771463394,958.11312952439,17.0,0.5867510265100464
mnist,2560.0,10.0,0.0,3.0,2.0,0.9011044176661592,0.6992971887515096,33545.62173867226,559.0936956445377,15.0,0.6015174663043366
mnist,5120.0,9.0,0.0,3.0,1.0,0.9618473895534044,0.6531124497959181,66356.27598023415,1105.9379330039023,11.0,0.5967301940906313
mnist,5120.0,8.0,0.0,4.0,3.0,0.8664658634494656,0.8664658634494656,97309.51710939407,1621.8252851565678,46.0,0.5889390349376619
mnist,5120.0,9.0,0.0,3.0,3.0,0.9718875501959244,0.6691767068239499,64540.143637657166,1075.6690606276195,17.0,0.5151428174962472
mnist,2560.0,10.0,0.0,4.0,2.0,0.8920682730878913,0.8920682730878913,40300.13152933121,671.6688588221867,9.0,0.6231344312405087
mnist,2560.0,10.0,0.0,4.0,1.0,0.5983935742941848,0.5983935742941848,40963.74945998192,682.7291576663653,16.0,0.6391569638227292
mnist,2560.0,10.0,0.0,4.0,3.0,0.8885542168630093,0.8885542168630093,44411.93011879921,740.1988353133202,17.0,0.592071785924506
mnist,5120.0,9.0,0.0,4.0,1.0,0.585843373491035,0.585843373491035,81075.50176334381,1351.258362722397,11.0,0.6391882169234189
mnist,5120.0,9.0,0.0,4.0,2.0,0.8734939758992295,0.8734939758992295,81166.83027219772,1352.7805045366288,17.0,0.6220718252646694
mnist,5120.0,10.0,0.0,3.0,1.0,0.9457831325253726,0.6752008032094619,55155.18655538559,919.2531092564265,17.0,0.5974596709001316
mnist,5120.0,9.0,0.0,4.0,3.0,0.8785140562204894,0.8785140562204894,90281.0346930027,1504.683911550045,17.0,0.5950816434610189
mnist,5120.0,10.0,0.0,3.0,2.0,0.9226907630475768,0.7008032128478876,59760.97959399223,996.0163265665371,11.0,0.6003237181890206
mnist,5120.0,10.0,0.0,3.0,3.0,0.9718875501959244,0.669678714856076,61818.919091939926,1030.3153181989987,9.0,0.5151436841477823
mnist,5120.0,10.0,0.0,4.0,1.0,0.585843373491035,0.585843373491035,70998.79250407219,1183.3132084012032,15.0,0.6391907238947782
mnist,5120.0,10.0,0.0,4.0,2.0,0.8719879518028515,0.8719879518028515,75740.15211987495,1262.335868664583,9.0,0.6220725375401746
mnist,5120.0,10.0,0.0,4.0,3.0,0.8664658634494656,0.8664658634494656,79797.05234599113,1329.9508724331856,46.0,0.5889390194404543
